"Code département";"Libellé département";"Code secteur";"Libellé secteur";"Code BV";"Inscrits";"Votants";"% Votants";"Abstentions";"% Abstentions";"Exprimés";"% Exprimés/inscrits";"% Exprimés/votants";"Blancs";"% Blancs/inscrits";"% Blancs/votants";"Nuls";"% Nuls/inscrits";"% Nuls/votants";"Numéro de panneau 1";"Nom candidat 1";"Prénom candidat 1";"Sexe candidat 1";"Nuance liste 1";"Libellé abrégé de liste 1";"Libellé de liste 1";"Voix 1";"% Voix/inscrits 1";"% Voix/exprimés 1";"Elu 1";"Sièges 1";"Numéro de panneau 2";"Nom candidat 2";"Prénom candidat 2";"Sexe candidat 2";"Nuance liste 2";"Libellé abrégé de liste 2";"Libellé de liste 2";"Voix 2";"% Voix/inscrits 2";"% Voix/exprimés 2";"Elu 2";"Sièges 2";"Numéro de panneau 3";"Nom candidat 3";"Prénom candidat 3";"Sexe candidat 3";"Nuance liste 3";"Libellé abrégé de liste 3";"Libellé de liste 3";"Voix 3";"% Voix/inscrits 3";"% Voix/exprimés 3";"Elu 3";"Sièges 3";"Numéro de panneau 4";"Nom candidat 4";"Prénom candidat 4";"Sexe candidat 4";"Nuance liste 4";"Libellé abrégé de liste 4";"Libellé de liste 4";"Voix 4";"% Voix/inscrits 4";"% Voix/exprimés 4";"Elu 4";"Sièges 4"
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1402";"1179";"491";"41,65%";"688";"58,35%";"485";"41,14%";"98,78%";"1";"0,08%";"0,20%";"5";"0,42%";"1,02%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"24";"2,04%";"4,95%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"146";"12,38%";"30,10%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"315";"26,72%";"64,95%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1404";"1577";"587";"37,22%";"990";"62,78%";"574";"36,40%";"97,79%";"7";"0,44%";"1,19%";"6";"0,38%";"1,02%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"20";"1,27%";"3,48%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"121";"7,67%";"21,08%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"433";"27,46%";"75,44%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1405";"1580";"611";"38,67%";"969";"61,33%";"602";"38,10%";"98,53%";"3";"0,19%";"0,49%";"6";"0,38%";"0,98%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"25";"1,58%";"4,15%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"98";"6,20%";"16,28%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"479";"30,32%";"79,57%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1407";"1521";"630";"41,42%";"891";"58,58%";"619";"40,70%";"98,25%";"4";"0,26%";"0,63%";"7";"0,46%";"1,11%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"31";"2,04%";"5,01%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"129";"8,48%";"20,84%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"459";"30,18%";"74,15%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1408";"752";"362";"48,14%";"390";"51,86%";"359";"47,74%";"99,17%";"2";"0,27%";"0,55%";"1";"0,13%";"0,28%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"19";"2,53%";"5,29%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"127";"16,89%";"35,38%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"213";"28,32%";"59,33%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1409";"731";"278";"38,03%";"453";"61,97%";"272";"37,21%";"97,84%";"5";"0,68%";"1,80%";"1";"0,14%";"0,36%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"14";"1,92%";"5,15%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"67";"9,17%";"24,63%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"191";"26,13%";"70,22%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1410";"1038";"429";"41,33%";"609";"58,67%";"421";"40,56%";"98,14%";"7";"0,67%";"1,63%";"1";"0,10%";"0,23%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"28";"2,70%";"6,65%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"95";"9,15%";"22,57%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"298";"28,71%";"70,78%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1411";"467";"197";"42,18%";"270";"57,82%";"193";"41,33%";"97,97%";"4";"0,86%";"2,03%";"0";"0,00%";"0,00%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"8";"1,71%";"4,15%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"68";"14,56%";"35,23%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"117";"25,05%";"60,62%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1414";"1183";"475";"40,15%";"708";"59,85%";"468";"39,56%";"98,53%";"1";"0,08%";"0,21%";"6";"0,51%";"1,26%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"25";"2,11%";"5,34%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"188";"15,89%";"40,17%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"255";"21,56%";"54,49%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1415";"1039";"483";"46,49%";"556";"53,51%";"477";"45,91%";"98,76%";"2";"0,19%";"0,41%";"4";"0,38%";"0,83%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"17";"1,64%";"3,56%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"214";"20,60%";"44,86%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"246";"23,68%";"51,57%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1416";"1084";"421";"38,84%";"663";"61,16%";"415";"38,28%";"98,57%";"5";"0,46%";"1,19%";"1";"0,09%";"0,24%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"17";"1,57%";"4,10%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"98";"9,04%";"23,61%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"300";"27,68%";"72,29%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1417";"994";"305";"30,68%";"689";"69,32%";"300";"30,18%";"98,36%";"0";"0,00%";"0,00%";"5";"0,50%";"1,64%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"15";"1,51%";"5,00%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"39";"3,92%";"13,00%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"246";"24,75%";"82,00%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1422";"819";"448";"54,70%";"371";"45,30%";"443";"54,09%";"98,88%";"4";"0,49%";"0,89%";"1";"0,12%";"0,22%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"26";"3,17%";"5,87%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"215";"26,25%";"48,53%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"202";"24,66%";"45,60%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1450";"1155";"439";"38,01%";"716";"61,99%";"431";"37,32%";"98,18%";"3";"0,26%";"0,68%";"5";"0,43%";"1,14%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"22";"1,90%";"5,10%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"47";"4,07%";"10,90%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"362";"31,34%";"83,99%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1451";"1576";"739";"46,89%";"837";"53,11%";"732";"46,45%";"99,05%";"4";"0,25%";"0,54%";"3";"0,19%";"0,41%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"42";"2,66%";"5,74%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"286";"18,15%";"39,07%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"404";"25,63%";"55,19%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1452";"810";"368";"45,43%";"442";"54,57%";"361";"44,57%";"98,10%";"6";"0,74%";"1,63%";"1";"0,12%";"0,27%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"9";"1,11%";"2,49%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"17";"2,10%";"4,71%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"335";"41,36%";"92,80%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1453";"1328";"540";"40,66%";"788";"59,34%";"533";"40,14%";"98,70%";"2";"0,15%";"0,37%";"5";"0,38%";"0,93%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"24";"1,81%";"4,50%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"28";"2,11%";"5,25%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"481";"36,22%";"90,24%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1454";"902";"422";"46,78%";"480";"53,22%";"415";"46,01%";"98,34%";"6";"0,67%";"1,42%";"1";"0,11%";"0,24%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"12";"1,33%";"2,89%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"38";"4,21%";"9,16%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"365";"40,47%";"87,95%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1455";"921";"275";"29,86%";"646";"70,14%";"270";"29,32%";"98,18%";"2";"0,22%";"0,73%";"3";"0,33%";"1,09%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"16";"1,74%";"5,93%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"31";"3,37%";"11,48%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"223";"24,21%";"82,59%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1456";"1198";"519";"43,32%";"679";"56,68%";"510";"42,57%";"98,27%";"5";"0,42%";"0,96%";"4";"0,33%";"0,77%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"35";"2,92%";"6,86%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"133";"11,10%";"26,08%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"342";"28,55%";"67,06%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1457";"803";"346";"43,09%";"457";"56,91%";"339";"42,22%";"97,98%";"4";"0,50%";"1,16%";"3";"0,37%";"0,87%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"13";"1,62%";"3,83%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"136";"16,94%";"40,12%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"190";"23,66%";"56,05%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1458";"1898";"951";"50,11%";"947";"49,89%";"942";"49,63%";"99,05%";"4";"0,21%";"0,42%";"5";"0,26%";"0,53%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"53";"2,79%";"5,63%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"380";"20,02%";"40,34%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"509";"26,82%";"54,03%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1459";"1667";"912";"54,71%";"755";"45,29%";"898";"53,87%";"98,46%";"10";"0,60%";"1,10%";"4";"0,24%";"0,44%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"59";"3,54%";"6,57%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"416";"24,96%";"46,33%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"423";"25,37%";"47,10%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1460";"716";"388";"54,19%";"328";"45,81%";"378";"52,79%";"97,42%";"3";"0,42%";"0,77%";"7";"0,98%";"1,80%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"24";"3,35%";"6,35%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"175";"24,44%";"46,30%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"179";"25,00%";"47,35%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1461";"1354";"521";"38,48%";"833";"61,52%";"505";"37,30%";"96,93%";"10";"0,74%";"1,92%";"6";"0,44%";"1,15%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"32";"2,36%";"6,34%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"105";"7,75%";"20,79%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"368";"27,18%";"72,87%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1462";"740";"288";"38,92%";"452";"61,08%";"286";"38,65%";"99,31%";"1";"0,14%";"0,35%";"1";"0,14%";"0,35%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"5";"0,68%";"1,75%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"40";"5,41%";"13,99%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"241";"32,57%";"84,27%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1463";"1003";"413";"41,18%";"590";"58,82%";"407";"40,58%";"98,55%";"2";"0,20%";"0,48%";"4";"0,40%";"0,97%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"16";"1,60%";"3,93%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"85";"8,47%";"20,88%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"306";"30,51%";"75,18%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
"13";"Bouches-du-Rhône";"13055SR07";"Marseille Secteur 7";"1464";"680";"454";"66,76%";"226";"33,24%";"442";"65,00%";"97,36%";"9";"1,32%";"1,98%";"3";"0,44%";"0,66%";"2";"BAREILLE";"Marion";"F";"LDVD";"MARSEILLE JE T'AIME13 ET 14";"MARSEILLE JE T'AIME 13 ET 14 AVEC MARION BAREILLE";"37";"5,44%";"8,37%";"";"1";"5";"D'ANGIO";"Sandrine";"F";"LRN";"MARSEILLE EN ORDRE";"MARSEILLE EN ORDRE 13EME & 14EME";"289";"42,50%";"65,38%";"";"11";"6";"BIARD SANSONETTI";"Tina";"F";"LUG";"POUR MARSEILLE, 13E ET 14E";"POUR MARSEILLE, 13E ET 14E ARRONDISSEMENTS, LA GAUCHE, LES ECOLOGISTES ET LES CITOYENS RASSEMBLÉS";"116";"17,06%";"26,24%";"";"41";"";"";"";"";"";"";"";"";"";"";"";""
